features/carat,features/clarity,features/color,features/cut,features/depth,features/table,features/x,features/y,features/z,label,id,clean_label,is_noisy,noisy_label
1.11,1,1,4,61.2,55.0,6.68,6.72,4.1,1,30464,1,0,1
0.52,2,5,2,63.3,55.0,5.13,5.1,3.24,0,30465,0,0,0
0.5,1,3,1,63.8,57.0,4.98,5.02,3.19,0,30466,0,0,0
1.33,3,4,4,59.5,57.0,7.18,7.23,4.29,1,30467,1,0,1
0.3,4,3,4,59.9,56.0,4.41,4.37,2.63,0,30468,0,0,0
0.42,2,2,4,61.6,55.0,4.85,4.83,2.98,0,30469,0,0,0
1.0,4,3,3,62.3,58.0,6.39,6.3,3.95,1,30470,1,0,1
1.21,2,4,2,63.1,60.0,6.74,6.69,4.24,1,30471,1,0,1
1.02,2,1,3,61.4,58.0,6.48,6.45,3.97,1,30472,1,0,1
0.72,5,5,4,61.0,57.0,5.81,5.84,3.55,1,30473,1,0,1
0.51,6,3,1,63.9,57.0,5.06,5.08,3.24,1,30474,0,1,1
1.01,2,1,1,56.9,61.0,6.65,6.6,3.77,0,30475,1,1,0
0.56,2,0,3,60.6,59.0,5.34,5.36,3.24,0,30476,0,0,0
0.43,2,2,4,61.7,54.0,4.86,4.9,3.01,0,30477,0,0,0
1.25,5,1,4,60.9,60.0,6.93,6.97,4.23,0,30478,1,1,0
0.62,4,2,4,61.9,55.0,5.46,5.19,3.39,0,30479,0,0,0
0.47,3,2,2,59.6,58.1,5.07,5.11,3.03,1,30480,0,1,1
1.01,7,0,1,63.2,59.0,6.34,6.38,4.02,1,30481,1,0,1
0.32,3,2,3,61.5,58.0,4.42,4.39,2.71,0,30482,0,0,0
1.01,1,0,1,63.8,61.0,6.13,6.06,3.89,1,30483,1,0,1
1.24,2,6,4,61.9,56.0,6.95,6.88,4.28,0,30484,1,1,0
1.51,2,5,1,63.8,57.0,7.21,7.18,4.59,1,30485,1,0,1
0.31,2,4,4,61.3,57.0,4.36,4.38,2.68,0,30486,0,0,0
0.8,1,6,3,61.4,57.0,5.99,5.93,3.66,0,30487,0,0,0
0.31,3,3,2,61.0,56.0,4.35,4.37,2.66,0,30488,0,0,0
0.36,1,1,3,58.5,59.0,4.67,4.63,2.72,0,30489,0,0,0
0.51,2,2,1,63.8,56.0,5.08,5.04,3.23,0,30490,0,0,0
0.97,1,3,4,61.6,56.0,6.31,6.39,3.91,0,30491,1,1,0
1.53,1,2,3,60.9,60.0,7.5,7.37,4.53,1,30492,1,0,1
0.73,2,3,3,60.8,58.0,5.82,5.85,3.55,1,30493,0,1,1
0.3,3,3,4,61.8,54.0,4.34,4.37,2.69,0,30494,0,0,0
0.3,2,1,3,62.5,60.0,4.24,4.27,2.66,0,30495,0,0,0
1.98,4,5,3,62.5,58.0,7.95,7.99,4.98,1,30496,1,0,1
0.51,4,3,4,62.0,56.0,5.06,5.16,3.17,0,30497,0,0,0
0.51,5,2,2,60.8,56.0,5.18,5.21,3.16,0,30498,0,0,0
0.57,6,1,4,62.3,53.5,5.29,5.33,3.31,1,30499,1,0,1
0.73,3,6,3,62.8,58.0,5.77,5.71,3.6,0,30500,0,0,0
0.31,5,4,4,61.1,56.0,4.37,4.33,2.66,0,30501,0,0,0
1.02,3,3,4,62.5,55.0,6.43,6.49,4.04,1,30502,1,0,1
0.31,3,1,2,61.8,59.0,4.3,4.37,2.68,1,30503,0,1,1
0.7,1,0,3,62.1,60.0,5.71,5.73,3.55,0,30504,0,0,0
1.5,1,4,3,62.1,58.0,7.31,7.21,4.51,1,30505,1,0,1
0.34,6,4,4,62.3,54.0,4.46,4.5,2.79,0,30506,0,0,0
1.2,2,1,4,62.3,55.0,6.78,6.84,4.24,1,30507,1,0,1
0.3,3,0,4,62.3,53.9,4.3,4.32,2.69,0,30508,0,0,0
0.58,5,3,4,61.9,57.0,5.33,5.36,3.31,0,30509,0,0,0
0.42,3,3,2,62.6,57.0,4.76,4.8,2.99,1,30510,0,1,1
0.71,4,0,4,62.5,57.0,5.71,5.68,3.56,1,30511,1,0,1
0.9,4,1,3,62.3,56.0,6.19,6.1,3.83,1,30512,1,0,1
0.52,7,3,0,65.5,55.0,4.98,5.06,3.29,1,30513,0,1,1
0.42,2,3,3,61.7,58.0,4.76,4.8,2.95,0,30514,0,0,0
1.2,2,5,4,62.3,53.0,6.8,6.85,4.25,1,30515,1,0,1
0.44,3,3,4,62.0,55.0,4.89,4.91,3.04,0,30516,0,0,0
0.7,1,3,3,62.0,59.0,5.62,5.58,3.47,0,30517,0,0,0
1.05,2,0,4,60.7,60.0,6.52,6.56,3.97,1,30518,1,0,1
1.75,2,0,1,63.8,57.0,7.63,7.53,4.84,1,30519,1,0,1
2.01,2,5,3,61.3,60.0,8.09,8.05,4.95,1,30520,1,0,1
1.51,3,2,3,62.2,60.0,7.25,7.34,4.54,1,30521,1,0,1
0.28,2,4,2,61.5,56.0,4.21,4.24,2.6,0,30522,0,0,0
0.92,1,1,4,62.3,56.0,6.21,6.25,3.88,1,30523,1,0,1
0.54,2,0,3,62.3,60.0,5.22,5.18,3.24,0,30524,0,0,0
0.52,4,2,0,57.2,59.0,5.35,5.39,3.07,0,30525,0,0,0
2.01,3,4,1,64.1,59.0,7.91,7.85,5.05,0,30526,1,1,0
0.51,2,3,2,60.3,61.0,5.12,5.19,3.11,0,30527,0,0,0
1.57,3,5,4,61.5,56.0,7.56,7.49,4.63,0,30528,1,1,0
0.33,5,1,4,61.7,57.0,4.44,4.41,2.73,0,30529,0,0,0
0.42,6,3,4,61.1,56.0,4.84,4.82,2.95,0,30530,0,0,0
1.01,5,3,4,61.6,54.0,6.51,6.55,4.02,1,30531,1,0,1
1.21,1,2,3,59.0,60.0,6.99,6.94,4.11,1,30532,1,0,1
0.7,1,2,4,62.0,55.0,5.69,5.73,3.54,0,30533,0,0,0
1.22,1,5,3,62.5,58.0,6.8,6.76,4.24,1,30534,1,0,1
0.7,1,0,3,58.6,60.0,5.89,5.78,3.42,1,30535,0,1,1
0.85,1,3,3,62.0,58.0,6.08,6.04,3.76,1,30536,1,0,1
1.42,6,2,4,60.8,56.0,7.25,7.32,4.43,1,30537,1,0,1
0.34,4,1,4,62.0,57.0,4.44,4.49,2.77,0,30538,0,0,0
1.01,7,3,2,63.0,60.0,6.31,6.35,3.99,1,30539,1,0,1
0.31,4,3,2,62.9,58.0,4.3,4.35,2.72,0,30540,0,0,0
0.77,3,6,4,61.9,54.0,5.89,5.94,3.66,0,30541,0,0,0
1.55,2,3,4,61.7,57.0,7.4,7.44,4.58,1,30542,1,0,1
1.01,4,4,3,62.1,62.0,6.36,6.32,3.94,0,30543,1,1,0
1.02,2,2,0,64.8,59.0,6.33,6.23,4.07,1,30544,1,0,1
1.01,4,4,0,67.1,59.0,6.16,6.09,4.11,1,30545,1,0,1
0.91,2,1,3,62.4,57.0,6.23,6.11,3.85,0,30546,1,1,0
0.72,1,4,4,61.8,55.0,5.79,5.76,3.57,1,30547,0,1,1
0.7,3,5,1,63.6,58.0,5.59,5.57,3.55,0,30548,0,0,0
1.72,5,3,4,62.0,57.0,7.63,7.72,4.76,0,30549,1,1,0
0.67,2,1,3,59.2,61.0,5.74,5.72,3.39,0,30550,0,0,0
1.0,1,2,1,62.7,57.0,6.29,6.34,3.96,1,30551,1,0,1
0.41,6,5,2,62.0,56.0,4.75,4.77,2.95,0,30552,0,0,0
0.26,5,1,3,60.8,61.0,4.13,4.12,2.51,0,30553,0,0,0
0.44,5,1,3,60.0,59.0,4.95,4.99,2.98,0,30554,0,0,0
0.38,3,3,4,59.5,58.0,4.75,4.77,2.83,0,30555,0,0,0
1.62,2,2,3,62.6,58.0,7.53,7.48,4.7,1,30556,1,0,1
1.02,1,1,2,63.3,58.0,6.31,6.4,4.02,1,30557,1,0,1
0.57,3,2,4,62.1,55.0,5.31,5.35,3.31,0,30558,0,0,0
0.35,4,1,1,61.3,65.0,4.51,4.53,2.77,0,30559,0,0,0
0.9,1,0,1,63.5,62.0,6.09,6.13,3.88,0,30560,1,1,0
1.3,2,1,2,59.1,60.0,7.12,7.17,4.22,1,30561,1,0,1
1.5,5,5,4,60.7,60.0,7.35,7.4,4.48,1,30562,1,0,1
0.54,4,2,3,61.8,59.0,5.23,5.16,3.21,0,30563,0,0,0
0.9,3,2,1,62.4,58.0,6.08,6.1,3.8,1,30564,1,0,1
1.63,4,3,4,61.7,55.0,7.6,7.56,4.68,1,30565,1,0,1
0.84,2,1,4,61.7,53.0,6.08,6.11,3.76,1,30566,1,0,1
1.27,2,5,4,62.4,56.0,6.95,6.9,4.32,1,30567,1,0,1
1.13,7,2,3,60.0,58.0,6.78,6.76,4.06,1,30568,1,0,1
0.54,2,1,3,60.2,58.0,5.27,5.3,3.18,0,30569,0,0,0
0.31,3,2,3,62.3,59.0,4.33,4.3,2.69,0,30570,0,0,0
0.31,2,1,4,61.5,55.0,4.37,4.41,2.7,0,30571,0,0,0
0.3,2,3,4,62.1,53.0,4.32,4.37,2.7,0,30572,0,0,0
1.03,5,2,4,61.6,56.0,6.53,6.46,4.0,1,30573,1,0,1
0.38,3,6,4,61.4,57.0,4.65,4.68,2.87,0,30574,0,0,0
1.23,5,3,4,62.7,56.0,6.81,6.84,4.28,0,30575,1,1,0
0.6,2,3,2,63.5,59.9,5.28,5.3,3.36,0,30576,0,0,0
0.4,6,4,2,60.5,59.0,4.73,4.76,2.87,0,30577,0,0,0
2.2,1,5,4,62.2,56.0,8.34,8.29,5.18,1,30578,1,0,1
2.24,1,5,4,61.7,58.0,8.43,8.37,5.18,1,30579,1,0,1
0.7,3,5,2,61.8,59.0,5.67,5.73,3.52,0,30580,0,0,0
0.32,3,1,4,62.1,54.0,4.42,4.4,2.74,0,30581,0,0,0
1.0,2,6,4,59.2,62.0,6.47,6.5,3.84,1,30582,1,0,1
1.0,2,4,2,60.0,63.0,6.37,6.34,3.81,0,30583,1,1,0
0.31,2,4,4,62.9,56.0,4.31,4.27,2.7,0,30584,0,0,0
0.5,1,1,4,62.6,56.0,5.05,5.11,3.18,1,30585,0,1,1
0.32,6,4,3,61.4,58.0,4.42,4.37,2.7,0,30586,0,0,0
1.01,4,1,4,61.6,57.0,6.45,6.41,3.96,1,30587,1,0,1
0.36,3,0,3,61.0,58.0,4.59,4.62,2.81,0,30588,0,0,0
0.45,5,3,3,61.4,61.0,4.95,4.89,3.02,0,30589,0,0,0
0.41,6,0,3,62.2,58.0,4.71,4.77,2.95,0,30590,0,0,0
1.52,5,6,3,58.3,62.0,7.61,7.49,4.4,1,30591,1,0,1
0.47,5,1,3,60.5,58.0,5.05,5.0,3.04,0,30592,0,0,0
1.0,3,2,0,66.7,57.0,6.11,6.04,4.05,1,30593,1,0,1
0.32,3,0,4,61.9,57.0,4.39,4.37,2.71,0,30594,0,0,0
0.9,1,4,2,64.1,59.0,5.97,6.07,3.86,1,30595,1,0,1
0.82,2,3,3,61.8,58.0,6.02,5.98,3.71,1,30596,1,0,1
0.31,6,4,3,60.5,58.0,4.4,4.43,2.67,0,30597,0,0,0
0.41,7,3,4,62.0,55.0,4.8,4.81,2.98,0,30598,0,0,0
1.0,3,0,1,63.1,56.0,6.36,6.4,4.02,1,30599,1,0,1
0.31,6,2,3,62.4,60.0,4.31,4.28,2.68,0,30600,0,0,0
0.38,2,5,2,60.2,60.0,4.65,4.68,2.81,0,30601,0,0,0
0.93,4,4,4,61.8,57.0,6.23,6.27,3.86,1,30602,1,0,1
1.05,1,0,4,62.1,58.0,6.49,6.52,4.04,1,30603,1,0,1
1.02,2,0,3,60.6,59.0,6.53,6.47,3.94,1,30604,1,0,1
0.41,4,1,3,60.8,59.0,4.82,4.76,2.91,0,30605,0,0,0
1.03,3,1,3,62.5,59.0,6.42,6.44,4.02,0,30606,1,1,0
1.03,1,2,2,62.0,58.0,6.43,6.51,4.01,0,30607,1,1,0
0.57,3,0,3,61.7,60.0,5.32,5.28,3.27,0,30608,0,0,0
0.35,2,2,2,61.7,58.0,4.51,4.54,2.79,0,30609,0,0,0
0.44,2,3,4,61.5,57.0,4.88,4.87,3.0,0,30610,0,0,0
0.7,1,1,2,60.1,56.0,5.76,5.79,3.47,0,30611,0,0,0
0.33,4,4,4,61.5,56.0,4.47,4.44,2.74,0,30612,0,0,0
0.52,3,1,4,61.8,55.0,5.17,5.19,3.2,0,30613,0,0,0
0.43,3,0,3,59.7,59.0,4.89,4.93,2.93,0,30614,0,0,0
1.75,4,5,1,58.3,59.0,7.92,7.97,4.63,1,30615,1,0,1
1.51,1,5,2,62.5,59.0,7.27,7.32,4.56,0,30616,1,1,0
0.56,2,1,4,61.3,56.0,5.28,5.32,3.25,1,30617,0,1,1
1.07,2,5,2,60.7,61.0,6.55,6.6,3.99,1,30618,1,0,1
0.43,3,3,3,61.3,58.0,4.83,4.86,2.97,0,30619,0,0,0
0.46,3,0,4,61.8,56.0,4.93,4.97,3.06,0,30620,0,0,0
0.87,2,0,3,62.1,58.0,6.08,6.13,3.79,1,30621,1,0,1
2.03,2,3,4,63.0,56.0,8.04,7.99,5.05,1,30622,1,0,1
0.38,3,1,4,62.0,54.2,4.66,4.68,2.89,0,30623,0,0,0
1.0,1,4,0,65.2,54.0,6.3,6.22,4.08,0,30624,1,1,0
1.02,1,3,3,62.5,59.0,6.42,6.37,4.0,1,30625,1,0,1
0.38,2,2,2,61.5,54.0,4.69,4.71,2.89,0,30626,0,0,0
0.72,1,0,2,61.3,59.0,5.74,5.78,3.53,1,30627,1,0,1
1.0,4,3,1,64.2,61.0,6.23,6.29,4.02,1,30628,1,0,1
0.9,4,4,1,62.4,55.0,6.09,6.16,3.82,0,30629,1,1,0
0.31,7,3,4,61.1,57.0,4.38,4.42,2.68,1,30630,0,1,1
1.65,3,3,4,61.9,57.0,7.65,7.61,4.72,1,30631,1,0,1
0.3,5,4,4,61.5,57.0,4.34,4.31,2.66,0,30632,0,0,0
2.08,3,6,3,60.3,59.0,8.29,8.23,4.98,1,30633,1,0,1
1.05,1,1,1,63.2,59.0,6.36,6.43,4.04,0,30634,1,1,0
0.76,5,0,4,62.3,57.0,5.84,5.87,3.65,1,30635,1,0,1
0.31,3,1,2,62.9,56.0,4.29,4.33,2.71,0,30636,0,0,0
1.51,2,2,4,62.4,56.0,7.34,7.4,4.6,1,30637,1,0,1
0.38,4,3,4,61.5,57.0,4.66,4.71,2.88,0,30638,0,0,0
0.4,3,1,2,62.5,56.0,4.66,4.72,2.93,0,30639,0,0,0
1.7,4,5,2,62.3,58.1,7.57,7.66,4.74,0,30640,1,1,0
0.33,3,2,2,63.2,56.0,4.41,4.39,2.78,0,30641,0,0,0
0.52,6,6,2,61.7,55.5,5.17,5.19,3.19,0,30642,0,0,0
0.31,5,3,2,62.3,59.0,4.29,4.32,2.68,0,30643,0,0,0
1.2,4,5,4,59.3,57.0,6.95,7.04,4.15,1,30644,1,0,1
0.91,4,4,1,57.8,61.0,6.4,6.36,3.69,0,30645,1,1,0
2.16,1,4,3,62.3,57.0,8.29,8.22,5.14,1,30646,1,0,1
1.21,1,4,3,61.9,55.0,6.84,6.79,4.22,1,30647,1,0,1
1.56,1,1,3,62.4,60.0,7.41,7.36,4.61,1,30648,1,0,1
0.71,2,1,3,61.3,56.0,5.78,5.73,3.53,1,30649,1,0,1
0.41,4,1,3,60.0,58.0,4.83,4.8,2.89,0,30650,0,0,0
1.02,2,1,4,61.9,55.0,6.49,6.46,4.01,0,30651,1,1,0
0.7,2,2,1,64.3,62.0,5.55,5.49,3.55,0,30652,0,0,0
1.01,3,5,3,62.5,58.0,6.44,6.39,4.01,1,30653,1,0,1
0.32,6,1,4,61.6,56.0,4.41,4.42,2.72,0,30654,0,0,0
1.25,1,3,3,61.1,58.0,6.96,6.91,4.24,1,30655,1,0,1
0.54,2,0,3,62.6,57.0,5.21,5.12,3.23,0,30656,0,0,0
1.01,3,0,1,64.5,58.0,6.27,6.31,4.06,1,30657,1,0,1
1.2,1,1,4,62.5,55.0,6.77,6.84,4.25,1,30658,1,0,1
0.7,1,2,1,64.1,55.0,5.58,5.52,3.56,0,30659,0,0,0
0.9,4,1,1,62.2,60.0,6.12,6.16,3.82,1,30660,1,0,1
0.24,6,5,4,62.3,57.0,3.98,3.95,2.47,0,30661,0,0,0
0.25,5,1,4,61.7,56.0,4.05,4.07,2.5,0,30662,0,0,0
1.01,5,3,3,60.5,60.0,6.58,6.51,3.96,1,30663,1,0,1
1.07,4,5,4,62.0,57.0,6.5,6.56,4.05,1,30664,1,0,1
1.5,2,4,2,62.0,63.0,7.24,7.19,4.47,1,30665,1,0,1
0.74,3,0,4,62.2,56.0,5.79,5.81,3.61,1,30666,1,0,1
0.3,2,5,4,61.5,57.0,4.3,4.35,2.66,0,30667,0,0,0
1.2,2,5,2,63.1,59.0,6.7,6.67,4.22,1,30668,1,0,1
1.31,1,6,2,61.8,59.0,6.96,7.02,4.32,1,30669,1,0,1
0.41,4,6,4,62.7,57.0,4.75,4.72,2.97,0,30670,0,0,0
0.9,4,2,1,63.8,56.0,5.99,5.92,3.8,1,30671,1,0,1
0.33,6,2,4,61.9,54.0,4.42,4.46,2.75,0,30672,0,0,0
0.51,4,2,4,61.3,54.0,5.23,5.12,3.17,0,30673,0,0,0
0.42,2,0,4,63.0,55.0,4.79,4.76,3.01,0,30674,0,0,0
0.3,1,1,3,61.7,61.0,4.33,4.29,2.66,0,30675,0,0,0
2.02,3,5,2,58.8,57.0,8.21,8.29,4.85,1,30676,1,0,1
0.28,5,2,2,61.8,60.0,4.16,4.19,2.58,0,30677,0,0,0
0.52,3,0,4,62.1,57.0,5.13,5.17,3.2,0,30678,0,0,0
0.3,5,0,2,63.5,58.0,4.31,4.23,2.71,0,30679,0,0,0
0.3,4,2,2,59.8,60.0,4.39,4.31,2.6,0,30680,0,0,0
1.24,2,3,4,60.5,60.0,6.97,6.91,4.2,1,30681,1,0,1
0.91,4,4,2,60.0,58.0,6.29,6.38,3.8,1,30682,1,0,1
1.03,1,2,3,62.2,60.0,6.47,6.45,4.02,1,30683,1,0,1
1.23,1,0,3,58.9,58.0,6.99,6.97,4.11,1,30684,1,0,1
1.21,2,5,2,62.8,57.0,6.73,6.8,4.25,0,30685,1,1,0
0.32,3,3,2,62.4,59.0,4.33,4.36,2.71,0,30686,0,0,0
0.31,1,0,3,61.8,60.0,4.37,4.33,2.69,1,30687,0,1,1
0.5,2,1,2,61.4,63.0,5.1,5.06,3.12,0,30688,0,0,0
2.01,2,6,3,61.7,60.0,8.12,8.09,5.0,1,30689,1,0,1
1.06,2,1,4,61.6,56.0,6.55,6.59,4.05,1,30690,1,0,1
0.75,1,5,3,61.1,57.0,5.88,5.84,3.58,0,30691,0,0,0
1.13,5,0,4,61.7,57.0,6.68,6.65,4.11,1,30692,1,0,1
0.55,2,0,3,61.6,56.0,5.28,5.24,3.24,0,30693,0,0,0
0.44,6,4,2,61.0,59.0,4.87,4.9,2.98,0,30694,0,0,0
1.2,4,3,1,63.4,56.0,6.7,6.74,4.26,0,30695,1,1,0
0.73,4,5,0,55.9,66.0,6.11,6.01,3.39,1,30696,0,1,1
1.28,3,4,3,59.4,60.0,7.07,7.03,4.19,1,30697,1,0,1
0.25,6,3,2,61.8,56.0,4.03,4.06,2.5,1,30698,0,1,1
0.52,4,3,4,61.6,54.0,5.21,5.24,3.22,0,30699,0,0,0
1.2,2,3,2,63.4,55.0,6.72,6.65,4.24,1,30700,1,0,1
0.43,4,3,3,60.9,57.0,4.91,4.88,2.98,0,30701,0,0,0
0.75,2,3,3,59.4,62.0,5.95,5.91,3.52,0,30702,0,0,0
0.72,2,4,4,60.3,59.0,5.77,5.83,3.5,0,30703,0,0,0
2.05,1,1,3,59.7,59.0,8.27,8.39,4.97,1,30704,1,0,1
0.51,2,1,4,60.9,54.0,5.17,5.21,3.16,0,30705,0,0,0
0.9,4,3,1,65.8,59.0,6.0,6.04,3.96,1,30706,1,0,1
1.0,3,1,2,59.0,58.0,6.49,6.53,3.84,0,30707,1,1,0
0.3,5,3,3,61.6,60.0,4.27,4.24,2.62,0,30708,0,0,0
0.61,5,4,2,60.5,57.0,5.52,5.54,3.35,0,30709,0,0,0
0.32,7,1,4,62.3,53.0,4.39,4.41,2.74,0,30710,0,0,0
1.02,2,3,4,59.2,57.0,6.52,6.56,3.87,1,30711,1,0,1
1.24,2,5,3,58.9,59.0,7.08,7.02,4.15,1,30712,1,0,1
1.51,2,2,1,64.2,57.0,7.09,7.2,4.59,1,30713,1,0,1
0.43,6,3,3,60.9,58.0,4.88,4.91,2.98,0,30714,0,0,0
0.5,3,0,4,62.8,56.0,5.08,5.04,3.18,1,30715,0,1,1
0.71,5,0,3,60.4,59.0,5.73,5.69,3.45,1,30716,1,0,1
0.3,6,5,4,61.9,57.0,4.35,4.31,2.68,0,30717,0,0,0
1.03,1,6,0,56.2,62.0,6.73,6.69,3.77,1,30718,1,0,1
0.7,2,4,4,60.6,57.0,5.73,5.78,3.49,0,30719,0,0,0
0.34,2,1,4,62.9,55.0,4.5,4.47,2.82,0,30720,0,0,0
1.5,3,2,3,61.3,61.0,7.36,7.33,4.5,1,30721,1,0,1
1.01,5,3,3,61.3,61.0,6.47,6.32,3.92,1,30722,1,0,1
0.3,5,3,4,62.9,55.0,4.32,4.3,2.71,0,30723,0,0,0
2.18,1,5,2,63.3,58.0,8.22,8.18,5.19,0,30724,1,1,0
0.56,3,2,0,57.0,67.0,5.49,5.36,3.09,0,30725,0,0,0
1.22,4,3,4,62.0,56.0,6.83,6.88,4.24,0,30726,1,1,0
1.21,5,4,4,61.3,56.0,6.85,6.89,4.21,1,30727,1,0,1
0.52,3,1,2,60.3,60.0,5.17,5.21,3.13,0,30728,0,0,0
1.13,2,4,4,62.0,57.0,6.66,6.73,4.15,1,30729,1,0,1
1.31,4,3,4,62.2,56.0,7.01,7.05,4.37,1,30730,1,0,1
0.7,2,2,2,61.4,59.0,5.67,5.7,3.49,1,30731,0,1,1
0.31,4,1,4,61.3,55.0,4.36,4.38,2.68,1,30732,0,1,1
1.11,3,6,4,61.7,54.0,6.64,6.69,4.11,1,30733,1,0,1
1.73,1,5,3,62.0,60.0,7.67,7.63,4.74,1,30734,1,0,1
0.7,3,4,3,60.8,59.0,5.71,5.74,3.48,0,30735,0,0,0
0.7,2,2,4,61.6,55.0,5.72,5.74,3.53,1,30736,1,0,1
0.71,3,1,3,62.2,59.0,5.79,5.76,3.59,1,30737,1,0,1
1.01,1,0,2,62.7,58.0,6.31,6.39,3.98,1,30738,1,0,1
0.23,4,1,1,64.3,59.0,3.84,3.87,2.48,0,30739,0,0,0
0.41,5,5,2,62.9,58.0,4.71,4.74,2.97,0,30740,0,0,0
1.01,1,4,1,64.1,56.0,6.37,6.3,4.06,1,30741,1,0,1
0.43,5,2,4,61.9,56.0,4.82,4.84,2.99,0,30742,0,0,0
0.33,3,1,4,61.9,56.0,4.43,4.46,2.75,0,30743,0,0,0
1.0,1,3,3,61.8,60.0,6.37,6.34,3.93,1,30744,1,0,1
1.02,1,5,4,61.8,57.0,6.44,6.46,3.99,0,30745,1,1,0
0.52,4,2,4,61.6,56.0,5.2,5.16,3.18,1,30746,0,1,1
0.41,6,3,4,60.8,56.0,4.82,4.85,2.94,0,30747,0,0,0
0.33,4,5,3,61.1,59.0,4.47,4.44,2.72,0,30748,0,0,0
0.83,2,1,4,62.7,57.0,5.96,6.01,3.75,1,30749,1,0,1
0.33,4,3,2,61.2,57.0,4.46,4.49,2.73,0,30750,0,0,0
0.25,5,1,1,63.1,56.0,4.0,4.05,2.54,0,30751,0,0,0
0.52,3,1,3,60.7,58.0,5.21,5.17,3.15,0,30752,0,0,0
1.24,4,2,2,59.0,60.0,7.0,7.07,4.15,0,30753,1,1,0
1.13,0,1,4,62.0,55.0,6.66,6.7,4.14,1,30754,1,0,1
0.31,7,1,1,64.2,60.0,4.28,4.22,2.73,1,30755,0,1,1
1.17,4,5,4,62.2,53.0,6.78,6.81,4.23,1,30756,1,0,1
1.56,4,2,4,61.7,56.0,7.48,7.46,4.61,1,30757,1,0,1
0.71,2,0,4,60.2,56.0,5.86,5.83,3.52,1,30758,1,0,1
0.58,2,4,4,61.6,57.0,5.34,5.38,3.3,1,30759,0,1,1
0.7,1,0,4,62.6,57.0,5.63,5.68,3.54,0,30760,0,0,0
0.91,1,0,1,63.8,58.0,6.04,6.09,3.87,1,30761,1,0,1
0.45,4,3,2,60.0,57.1,4.99,5.03,3.0,0,30762,0,0,0
0.3,2,0,2,63.1,55.0,4.31,4.28,2.71,0,30763,0,0,0
0.31,4,4,1,57.5,60.0,4.46,4.51,2.58,0,30764,0,0,0
0.9,5,3,4,61.6,56.0,6.2,6.23,3.83,1,30765,1,0,1
0.41,2,0,4,61.7,54.0,4.79,4.78,2.95,0,30766,0,0,0
0.8,1,1,2,62.9,54.0,5.91,6.02,3.75,0,30767,1,1,0
0.92,2,1,1,63.3,57.0,6.17,6.22,3.92,1,30768,1,0,1
1.4,2,4,3,62.2,58.0,7.16,7.12,4.44,1,30769,1,0,1
0.31,2,5,1,64.3,55.0,4.27,4.29,2.75,1,30770,0,1,1
1.2,2,6,3,60.5,59.0,6.84,6.79,4.12,1,30771,1,0,1
0.7,3,4,0,65.0,56.0,5.6,5.5,3.61,0,30772,0,0,0
0.5,2,0,3,62.8,57.0,5.08,5.05,3.18,1,30773,0,1,1
0.52,5,2,4,61.8,56.0,5.2,5.17,3.2,0,30774,0,0,0
0.35,3,1,3,60.7,60.0,4.58,4.55,2.77,0,30775,0,0,0
1.01,1,3,3,60.1,59.0,6.45,6.39,3.86,1,30776,1,0,1
1.01,3,3,2,59.9,60.0,6.46,6.52,3.89,1,30777,1,0,1
1.33,3,4,3,60.7,59.0,7.08,7.13,4.31,1,30778,1,0,1
0.42,7,3,4,62.3,54.0,4.82,4.85,3.01,0,30779,0,0,0
0.52,5,3,4,61.6,57.0,5.16,5.2,3.19,1,30780,0,1,1
0.73,4,2,4,61.4,55.0,5.8,5.83,3.57,0,30781,1,1,0
1.02,2,4,2,61.0,59.0,6.48,6.53,3.97,1,30782,1,0,1
0.41,3,2,3,60.3,60.0,4.84,4.81,2.91,0,30783,0,0,0
1.05,2,4,2,63.2,59.0,6.39,6.46,4.06,1,30784,1,0,1
1.36,5,6,4,61.9,56.0,7.16,7.13,4.42,1,30785,1,0,1
1.0,1,2,1,60.6,62.0,6.36,6.45,3.88,0,30786,1,1,0
0.56,4,2,4,61.7,56.0,5.28,5.32,3.27,0,30787,0,0,0
0.32,3,2,3,60.6,59.0,4.44,4.4,2.68,0,30788,0,0,0
1.17,2,3,4,60.7,56.0,6.79,6.84,4.13,1,30789,1,0,1
0.62,4,3,4,60.7,55.0,5.55,5.59,3.38,0,30790,0,0,0
0.72,4,6,4,62.7,57.0,5.71,5.74,3.59,0,30791,0,0,0
0.3,4,6,3,62.6,58.0,4.32,4.27,2.69,0,30792,0,0,0
0.7,2,5,1,63.6,61.0,5.63,5.59,3.57,0,30793,0,0,0
0.7,4,1,2,63.4,62.0,5.64,5.56,3.55,0,30794,1,1,0
0.31,5,3,4,60.8,56.0,4.41,4.44,2.69,0,30795,0,0,0
0.4,3,2,1,62.2,61.0,4.71,4.74,2.94,0,30796,0,0,0
1.6,3,2,4,60.1,57.0,7.65,7.59,4.58,0,30797,1,1,0
0.91,6,4,3,62.5,59.0,6.19,6.16,3.86,1,30798,1,0,1
1.22,5,4,4,62.2,56.0,6.83,6.87,4.26,1,30799,1,0,1
1.2,2,4,4,61.3,57.0,6.81,6.85,4.19,0,30800,1,1,0
0.31,7,2,4,62.1,56.0,4.33,4.36,2.7,0,30801,0,0,0
0.7,3,2,2,58.9,57.0,5.79,5.85,3.43,0,30802,0,0,0
